satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.3,0.85,little,203,middle,0,0,0,support,medium
0.86,0.77,many,237,middle,1,0,0,technical,low
0.53,0.63,many,159,long,0,0,0,sales,low
0.54,0.94,many,229,middle,1,0,0,product_mng,low
0.48,0.63,middle,180,short,1,0,0,technical,low
0.63,0.94,little,228,short,1,0,0,technical,low
0.83,0.71,many,196,short,0,0,0,RandD,medium
0.76,0.73,middle,158,short,0,0,0,technical,low
0.49,0.65,middle,168,long,0,0,0,technical,medium
0.54,0.91,middle,151,middle,0,0,0,product_mng,medium
0.59,0.92,many,196,short,0,0,0,RandD,medium
0.67,0.66,middle,237,middle,0,0,0,marketing,low
0.84,0.75,middle,187,middle,1,0,0,technical,medium
0.61,0.72,many,134,short,0,0,0,accounting,medium
0.56,0.59,many,254,long,0,0,0,support,high
0.7,0.54,many,263,middle,0,0,0,technical,low
0.93,0.82,many,272,middle,0,0,0,sales,high
0.57,0.91,many,252,long,0,0,0,IT,low
0.77,0.56,middle,167,long,0,0,0,accounting,medium
0.51,0.97,many,258,short,0,0,0,sales,medium
0.62,0.36,little,137,long,1,0,0,marketing,medium
0.89,0.51,many,185,middle,1,0,0,sales,high
0.52,0.69,many,208,long,1,0,0,RandD,low
0.74,0.99,many,146,short,0,0,0,sales,low
0.8,0.88,middle,154,short,0,0,0,product_mng,medium
0.57,0.64,many,226,long,0,0,0,sales,low
0.62,0.52,many,256,long,0,0,0,product_mng,medium
1,0.71,many,186,short,0,0,0,technical,low
0.72,0.71,middle,132,short,1,0,0,technical,low
0.71,0.69,many,222,long,0,0,0,sales,medium
0.96,0.78,little,284,middle,0,0,0,RandD,medium
0.73,0.67,little,139,long,0,0,0,sales,medium
0.73,0.6,middle,145,long,1,0,0,technical,medium
0.5,0.64,little,170,long,0,0,0,sales,low
0.16,0.57,many,144,long,1,0,0,product_mng,low
0.65,0.62,many,258,short,0,0,0,support,high
0.6,0.87,many,227,middle,1,0,0,technical,medium
0.53,0.94,many,202,middle,1,0,0,sales,low
0.74,0.76,middle,224,short,0,0,0,hr,low
0.54,0.61,middle,152,middle,0,0,0,sales,medium
0.69,0.5,middle,208,long,0,0,0,hr,low
0.58,0.61,middle,205,short,0,0,0,technical,medium
0.99,0.59,many,263,middle,0,0,0,sales,high
0.67,0.4,many,274,middle,0,0,0,sales,low
0.56,0.48,many,192,short,1,0,0,technical,medium
0.58,0.55,middle,178,long,0,0,0,technical,low
0.83,0.86,middle,165,middle,0,0,0,sales,low
0.63,0.63,many,252,short,0,0,0,product_mng,low
0.48,0.77,middle,197,middle,0,0,0,hr,medium
0.49,0.65,many,233,long,0,0,0,sales,medium
0.93,0.65,many,212,long,0,0,0,IT,medium
0.92,0.6,many,161,middle,0,0,0,IT,low
0.7,0.6,many,208,middle,0,0,0,management,medium
0.53,0.45,many,140,long,0,0,0,technical,low
0.61,0.63,many,146,long,1,0,0,sales,low
0.83,0.64,middle,242,middle,0,0,0,accounting,low
0.64,0.55,middle,147,short,0,0,0,support,low
0.2,0.69,many,236,long,0,0,0,technical,low
1,0.61,many,198,short,0,0,0,management,low
0.7,0.52,many,200,short,1,0,0,IT,low
0.58,0.51,little,100,short,0,0,0,product_mng,low
0.69,0.54,many,180,middle,0,0,0,marketing,medium
0.8,0.73,many,135,middle,0,0,0,support,medium
0.59,0.84,many,251,long,1,0,1,management,low
0.63,0.62,many,286,long,1,0,0,RandD,low
0.21,0.56,many,277,long,0,0,0,RandD,medium
0.57,0.81,many,200,middle,1,0,0,IT,medium
0.76,0.85,middle,180,long,0,0,0,sales,medium
0.56,0.58,many,266,middle,0,0,0,technical,low
0.71,0.53,many,162,short,0,0,0,sales,low
0.43,0.98,many,164,middle,0,0,1,sales,medium
0.69,0.78,many,131,long,0,0,0,support,low
0.95,0.74,many,258,middle,0,0,0,technical,medium
0.57,0.46,little,100,long,1,0,1,marketing,medium
0.74,0.53,many,166,middle,0,0,0,hr,low
0.43,0.51,many,168,long,0,0,0,product_mng,medium
0.61,0.41,middle,138,middle,0,0,0,support,low
0.54,0.91,middle,142,short,0,0,0,support,low
0.92,0.54,many,141,short,0,0,0,RandD,low
0.93,0.7,many,231,long,0,0,1,sales,high
0.79,0.89,many,240,middle,0,0,0,sales,medium
0.77,0.52,many,241,middle,0,0,0,product_mng,medium
0.72,0.9,many,225,short,0,0,0,hr,low
0.85,0.79,many,138,short,0,0,0,technical,medium
0.72,0.65,many,151,middle,0,0,0,sales,medium
0.9,0.55,middle,259,long,1,0,1,management,high
0.82,0.82,middle,148,middle,0,0,0,IT,low
0.71,0.88,middle,158,middle,0,0,0,accounting,medium
0.7,0.67,many,233,long,0,0,0,hr,medium
0.59,0.73,middle,172,long,0,0,0,product_mng,medium
0.71,0.91,middle,261,middle,0,0,0,sales,low
0.77,0.71,many,223,middle,0,0,0,sales,high
0.94,0.85,many,236,short,0,0,0,marketing,medium
0.98,0.62,middle,140,long,0,0,0,marketing,low
0.69,0.57,many,227,short,0,0,0,support,low
0.89,0.89,middle,138,short,0,0,0,RandD,medium
0.47,0.53,middle,111,long,0,0,0,RandD,medium
0.6,0.66,many,132,long,0,0,0,technical,medium
0.59,0.43,middle,173,middle,0,0,0,technical,low
0.79,0.36,middle,114,middle,0,0,0,technical,high
0.62,0.51,many,193,middle,0,0,0,accounting,high
0.35,0.54,middle,128,middle,0,0,0,support,medium
0.86,0.59,many,165,middle,0,0,0,sales,medium
0.5,0.66,many,155,short,0,0,0,hr,medium
0.12,0.61,many,172,long,0,0,0,RandD,high
0.56,0.49,middle,208,middle,0,0,0,support,low
0.75,0.87,many,193,middle,0,0,0,sales,medium
0.93,0.48,many,134,long,0,0,0,technical,low
0.53,0.8,little,225,long,1,0,1,management,high
0.97,0.62,many,118,short,0,0,0,accounting,low
0.57,0.54,middle,159,middle,1,0,0,accounting,medium
0.72,0.8,middle,158,middle,0,0,0,sales,medium
0.46,0.38,many,165,middle,0,0,0,accounting,low
0.71,0.63,middle,204,middle,0,0,0,marketing,low
0.81,0.76,many,198,long,0,0,0,IT,medium
0.52,0.86,many,168,middle,0,0,0,RandD,medium
0.55,0.68,middle,185,short,0,0,0,sales,low
0.58,0.67,many,133,long,0,0,0,technical,medium
0.39,0.41,many,115,middle,0,0,0,sales,low
0.48,0.62,middle,200,middle,1,0,0,RandD,medium
0.8,0.96,many,268,middle,0,0,0,technical,medium
0.72,0.87,middle,238,middle,0,0,0,IT,medium
0.64,0.71,middle,181,short,0,0,0,technical,low
0.47,0.47,many,191,middle,0,0,0,technical,medium
0.89,0.76,little,278,short,0,0,0,sales,medium
0.74,0.61,middle,228,short,1,0,0,IT,low
0.83,0.55,middle,271,long,0,0,0,sales,medium
0.96,0.81,many,211,middle,0,0,0,sales,high
0.5,0.59,many,157,short,0,0,0,technical,low
0.67,0.77,many,167,short,0,0,0,support,medium
0.53,0.71,middle,125,short,1,0,0,sales,low
0.79,0.57,middle,250,middle,0,0,0,sales,low
0.66,0.6,middle,179,long,0,0,0,support,low
0.86,0.62,many,186,middle,0,0,0,product_mng,low
0.56,0.97,many,163,short,0,0,0,management,high
1,0.63,many,171,middle,0,0,0,technical,medium
0.18,0.59,many,132,middle,0,0,0,RandD,low
0.46,0.57,many,275,middle,0,0,0,sales,high
0.9,0.74,many,249,middle,0,0,0,support,medium
0.67,0.5,many,219,middle,0,0,0,IT,medium
0.88,0.83,many,273,long,0,0,0,sales,medium
0.83,0.98,many,187,long,0,0,0,hr,medium
0.87,0.64,little,148,long,1,0,0,marketing,medium
0.77,0.51,little,254,long,0,0,0,accounting,medium
0.74,0.51,many,258,short,0,0,0,sales,low
0.8,0.87,many,220,short,0,0,0,IT,medium
0.52,0.59,many,150,short,0,0,0,sales,low
0.74,0.74,many,262,short,0,0,0,product_mng,medium
0.85,1,middle,255,middle,0,0,0,sales,medium
0.36,0.94,middle,113,long,1,0,0,technical,medium
0.85,0.57,many,150,middle,0,0,1,sales,high
0.66,0.49,many,157,middle,0,0,0,sales,low
0.61,0.9,middle,263,middle,0,0,0,IT,medium
0.38,0.78,many,159,long,0,0,0,support,low
0.55,0.49,many,195,middle,0,0,0,sales,low
0.42,0.73,many,208,long,0,0,0,accounting,low
0.64,0.61,middle,263,middle,0,0,0,support,low
0.21,0.58,many,197,long,0,0,0,technical,low
0.93,0.64,many,253,middle,0,0,0,RandD,low
0.69,0.57,many,227,long,0,0,0,support,medium
0.93,0.95,many,147,middle,0,0,0,technical,low
0.2,0.51,little,163,short,0,0,0,product_mng,low
0.83,0.64,many,210,middle,0,0,0,management,medium
0.53,0.8,middle,175,middle,0,0,0,IT,low
0.73,0.59,many,214,long,0,0,0,hr,medium
0.94,0.51,many,239,long,0,0,0,sales,medium
0.25,0.72,many,279,long,0,0,0,marketing,low
0.59,0.79,middle,270,middle,0,0,0,technical,high
0.57,0.69,middle,212,long,0,0,0,product_mng,low
0.93,0.63,many,143,middle,1,0,0,product_mng,low
0.84,0.73,many,105,long,0,0,0,support,low
0.75,0.93,many,210,middle,0,0,0,support,medium
0.24,0.55,many,231,long,0,0,0,sales,low
0.2,0.73,middle,250,long,0,0,0,sales,medium
0.96,0.85,middle,186,short,0,0,0,hr,medium
0.67,0.49,middle,247,long,0,0,0,sales,medium
0.24,0.87,many,268,long,0,0,0,sales,medium
0.63,0.95,many,137,middle,0,0,0,sales,medium
0.48,0.95,middle,184,short,0,0,0,RandD,high
0.64,0.74,many,157,long,0,0,0,accounting,low
0.84,0.79,many,222,middle,0,0,0,RandD,low
0.93,0.89,middle,262,short,0,0,0,sales,low
0.9,0.67,little,229,long,0,0,0,sales,low
0.5,0.59,many,157,short,0,0,0,technical,low
0.96,0.95,many,189,short,0,0,0,technical,medium
0.66,0.66,many,255,long,0,0,0,sales,low
0.97,0.57,middle,164,long,0,0,0,management,high
0.52,0.69,many,208,long,1,0,0,RandD,low
0.72,0.86,many,137,short,0,0,0,product_mng,low
0.7,0.75,middle,221,middle,0,0,0,technical,low
0.81,0.88,many,149,middle,0,0,0,accounting,medium
0.51,0.99,many,211,middle,0,0,0,support,medium
0.2,0.56,middle,217,long,0,0,0,hr,medium
0.58,0.91,middle,154,long,0,0,0,product_mng,high
0.49,0.78,many,254,long,0,0,0,management,high
0.18,0.54,many,145,long,0,0,0,RandD,low
0.96,0.94,middle,167,middle,0,0,0,IT,low
0.59,0.82,many,203,long,1,0,0,sales,low
0.18,0.59,many,132,middle,0,0,0,RandD,low
0.83,0.76,middle,262,short,0,0,0,accounting,medium
0.77,0.55,little,172,short,0,0,0,technical,medium
0.89,0.73,middle,169,middle,0,0,0,support,high
0.32,0.79,many,136,middle,0,0,0,product_mng,medium
0.9,0.76,middle,255,long,0,0,0,product_mng,low
0.82,0.76,many,266,middle,0,0,1,management,high
0.67,0.78,middle,235,middle,0,0,0,support,low
0.78,0.56,middle,271,long,0,0,0,marketing,medium
0.56,0.66,middle,139,short,0,0,0,product_mng,low
0.15,0.75,middle,150,long,0,0,1,accounting,medium
0.58,0.59,middle,207,long,0,0,1,management,medium
0.27,0.66,middle,133,long,0,0,0,sales,low
0.5,0.84,middle,233,middle,1,0,0,sales,medium
0.88,0.59,many,230,middle,0,0,0,support,medium
0.55,0.92,middle,151,middle,0,0,0,RandD,medium
0.77,0.68,middle,214,long,1,0,0,management,high
0.48,0.53,middle,211,long,0,0,0,technical,low
0.64,0.86,many,222,middle,0,0,0,sales,medium
0.97,1,middle,198,short,0,0,0,sales,low
0.54,0.58,many,178,middle,0,0,0,hr,medium
0.6,0.98,many,195,middle,0,0,0,support,medium
0.84,0.74,middle,139,middle,0,0,0,sales,medium
0.73,0.69,middle,175,short,0,0,0,IT,medium
0.99,0.92,many,265,long,1,0,0,product_mng,medium
0.79,0.83,middle,126,long,1,0,0,support,low
0.92,0.76,middle,171,short,0,0,0,sales,medium
0.31,0.38,middle,173,short,0,0,0,technical,low
0.83,0.93,middle,220,long,0,0,0,technical,low
0.16,0.73,many,197,short,0,0,0,technical,low
0.89,0.91,middle,264,middle,1,0,0,technical,low
0.83,0.54,many,219,middle,0,0,0,product_mng,medium
0.57,0.6,middle,218,middle,0,0,0,sales,low
0.58,0.91,middle,195,long,0,0,0,support,low
0.75,0.56,middle,207,middle,0,0,0,sales,low
0.87,0.61,middle,162,short,0,0,0,RandD,low
0.83,0.9,middle,195,middle,0,0,0,support,low
0.63,0.51,many,153,long,0,0,0,RandD,low
0.61,0.9,little,142,middle,0,0,0,marketing,high
0.19,0.5,many,143,long,1,0,0,sales,low
0.92,0.62,many,196,middle,0,0,0,support,medium
0.51,0.39,middle,149,middle,0,0,0,marketing,low
0.93,0.7,many,206,long,0,0,0,accounting,low
0.53,0.59,middle,163,long,0,0,0,accounting,low
0.83,0.72,many,161,middle,0,0,0,hr,low
0.76,0.82,many,170,long,0,0,0,sales,medium
0.91,0.66,middle,168,middle,0,0,0,technical,medium
0.84,0.6,middle,186,middle,1,0,0,support,medium
0.78,0.63,many,181,short,0,0,0,sales,medium
0.86,0.55,middle,269,short,0,0,0,management,low
0.72,0.68,middle,150,middle,1,0,0,product_mng,medium
0.63,0.96,many,133,short,0,0,0,technical,low
0.7,0.68,middle,150,middle,0,0,0,support,low
0.88,0.67,many,226,short,0,0,0,technical,low
0.49,0.69,little,147,short,0,0,0,sales,medium
0.75,0.61,middle,263,middle,0,0,0,sales,low
0.72,0.94,many,235,middle,0,0,0,technical,medium
0.32,0.95,little,184,long,0,0,0,hr,medium
0.61,1,many,243,short,0,0,0,technical,medium
0.81,0.85,many,134,long,1,0,0,management,medium
0.75,0.5,many,166,long,0,0,0,IT,low
0.59,0.72,many,264,middle,0,0,0,support,low
0.87,0.64,little,148,long,1,0,0,marketing,medium
0.53,0.43,little,139,middle,0,0,0,support,high
0.82,0.59,many,143,short,1,0,0,technical,high
0.24,0.91,many,177,long,0,0,0,sales,low
0.95,0.81,many,238,short,0,0,0,technical,low
0.71,0.6,many,208,middle,0,0,0,accounting,high
0.78,0.86,many,240,middle,0,0,0,technical,low
0.57,0.46,middle,186,middle,1,0,0,IT,medium
0.83,0.57,middle,137,short,0,0,0,marketing,medium
0.54,0.72,middle,172,short,0,0,0,RandD,low
0.65,0.7,many,211,short,0,0,0,support,low
0.71,0.8,many,192,middle,0,0,0,RandD,medium
0.12,0.7,many,277,middle,0,0,0,support,medium
0.2,0.98,little,228,middle,0,0,0,sales,low
0.82,0.53,many,162,middle,1,0,0,technical,low
0.53,0.64,little,177,long,0,0,0,sales,low
0.73,0.97,many,163,middle,0,0,0,sales,medium
0.27,0.66,middle,133,long,0,0,0,sales,low
0.73,0.97,many,163,middle,0,0,0,sales,medium
0.67,0.58,middle,246,middle,0,0,0,technical,medium
0.96,1,many,167,short,1,0,0,technical,low
0.71,0.68,many,226,middle,0,0,0,technical,low
0.86,0.67,many,200,middle,0,0,0,RandD,medium
0.76,0.97,middle,271,middle,0,0,0,sales,low
0.73,0.8,many,251,short,1,0,0,support,low
0.79,0.55,middle,147,middle,0,0,0,sales,medium
0.49,0.59,many,140,middle,0,0,0,support,high
0.82,0.65,many,178,long,1,0,0,sales,medium
0.72,0.79,middle,221,middle,0,0,0,product_mng,high
0.6,0.62,many,165,short,0,0,0,sales,medium
0.95,0.83,many,252,short,0,0,0,sales,high
0.5,0.54,many,173,short,0,0,0,accounting,medium
0.75,0.86,many,148,long,0,0,0,sales,low
0.59,0.88,many,155,middle,1,0,0,support,low
0.98,0.68,many,171,middle,0,0,0,management,high
0.76,0.96,many,135,middle,1,0,1,RandD,low
0.88,0.6,little,168,middle,0,0,0,IT,low
0.77,0.82,many,134,middle,0,0,1,sales,low
0.94,0.99,middle,207,short,0,0,0,sales,medium
0.96,1,many,152,long,0,0,0,support,low
0.58,0.56,middle,151,short,0,0,0,product_mng,low
0.8,0.96,middle,161,middle,0,0,0,technical,low
0.91,0.75,little,147,middle,0,0,0,marketing,low
0.93,0.5,many,272,middle,0,0,0,sales,low
0.89,0.67,middle,269,middle,0,0,0,sales,medium
0.95,0.84,middle,270,middle,1,0,1,sales,medium
0.9,0.48,many,136,long,0,0,0,IT,low
0.67,0.9,many,171,middle,0,0,0,sales,medium
0.52,0.88,many,155,middle,1,0,0,product_mng,low
0.63,0.67,many,263,middle,0,0,0,technical,medium
0.7,0.87,many,252,short,1,0,0,support,low
0.83,0.98,many,189,long,1,0,0,management,low
0.49,0.76,middle,257,short,1,0,0,marketing,medium
0.69,0.58,many,149,middle,0,0,1,marketing,medium
0.46,0.6,many,119,long,0,0,0,support,medium
0.67,1,many,145,middle,1,0,1,sales,medium
0.33,0.45,many,239,middle,0,0,0,sales,low
0.63,0.71,many,244,short,0,0,0,support,low
0.86,0.61,many,193,short,0,0,0,support,high
0.52,0.43,little,199,short,0,0,0,sales,medium
0.41,0.38,many,142,long,1,0,0,support,low
0.91,0.7,many,201,short,1,0,0,accounting,low
0.53,0.61,many,198,short,0,0,0,product_mng,low
0.6,0.66,many,143,short,0,0,0,technical,low
0.84,0.97,many,253,short,1,0,0,sales,low
0.89,0.79,little,208,middle,1,0,0,support,medium
0.87,0.75,many,218,short,0,0,0,sales,low
0.98,0.53,many,214,short,0,0,0,sales,low
0.81,0.84,many,143,short,0,0,0,technical,medium
0.7,0.83,many,241,short,0,0,0,sales,medium
0.63,0.8,many,256,long,0,0,0,management,medium
0.72,0.98,many,156,middle,0,0,0,product_mng,medium
0.65,0.6,many,200,long,0,0,0,RandD,low
0.5,0.77,many,180,middle,0,0,0,sales,medium
0.84,0.51,many,173,short,0,0,0,technical,low
0.69,0.52,many,219,middle,0,0,0,sales,low
0.41,0.63,little,145,short,0,0,0,product_mng,low
0.5,0.66,many,155,short,0,0,0,hr,medium
0.55,0.74,little,116,middle,0,0,0,sales,low
0.59,0.9,middle,189,short,0,0,0,technical,low
0.94,0.95,many,170,middle,0,0,0,support,medium
0.69,0.66,middle,113,long,0,0,0,sales,low
0.99,0.54,middle,199,short,0,0,0,sales,medium
0.74,0.9,middle,285,middle,0,0,0,accounting,low
0.77,0.85,many,221,long,0,0,0,technical,low
0.51,0.62,many,185,middle,0,0,0,management,low
0.49,0.49,middle,104,long,0,0,0,product_mng,high
0.23,0.96,many,213,long,0,0,0,technical,medium
0.49,0.95,many,156,short,0,0,0,technical,medium
0.86,0.55,many,149,long,0,0,0,IT,medium
0.22,0.44,middle,166,long,0,0,0,hr,low
0.13,0.52,many,188,middle,0,0,0,sales,medium
0.44,0.44,little,141,long,1,0,1,management,high
0.77,0.65,many,268,middle,0,0,0,sales,low
0.87,0.38,many,183,long,0,0,0,support,medium
0.88,0.51,middle,211,long,0,0,0,sales,medium
0.24,0.48,many,123,long,1,0,0,sales,low
0.95,0.62,many,150,short,0,0,0,management,low
0.56,1,middle,141,short,1,0,0,product_mng,low
0.98,0.49,middle,199,long,0,0,0,technical,medium
0.62,0.64,many,163,middle,0,0,0,technical,low
0.63,0.89,many,246,middle,0,0,0,technical,medium
0.92,0.98,middle,257,middle,0,0,1,sales,medium
0.91,0.53,many,212,middle,0,0,0,technical,low
0.7,0.47,little,238,middle,0,0,0,technical,low
0.29,0.65,many,110,long,1,0,0,sales,low
0.55,0.78,many,261,middle,0,0,0,management,high
0.73,0.62,many,134,middle,0,0,0,IT,high
0.96,0.84,middle,147,long,0,0,0,accounting,medium
0.98,0.53,many,186,middle,0,0,0,marketing,low
0.66,0.7,many,161,middle,0,0,0,RandD,low
0.88,0.98,middle,160,short,0,0,0,product_mng,medium
0.29,0.85,many,211,short,0,0,0,product_mng,low
0.3,0.53,middle,148,long,0,0,0,IT,medium
0.98,0.42,many,226,middle,0,0,0,technical,low
0.49,0.55,many,268,long,0,0,0,support,high
0.89,0.91,middle,264,middle,1,0,0,technical,low
0.98,0.91,middle,188,long,0,0,0,accounting,medium
0.73,0.67,middle,208,long,0,0,0,management,medium
0.64,0.61,little,153,short,0,0,0,IT,low
0.97,0.62,many,118,short,0,0,0,accounting,low
0.95,0.51,middle,254,long,0,0,0,technical,medium
0.79,0.6,many,161,middle,0,0,0,technical,high
0.58,0.69,middle,252,middle,0,0,0,sales,low
0.87,0.82,many,248,short,0,0,0,support,medium
0.34,0.62,little,257,long,1,0,0,support,low
0.64,0.56,middle,257,long,0,0,0,marketing,medium
0.95,0.7,many,243,middle,0,0,0,sales,medium
0.93,0.64,many,253,middle,0,0,0,RandD,low
0.75,0.9,many,197,short,0,0,0,sales,medium
0.18,0.54,many,209,long,1,0,0,sales,low
0.6,0.75,many,144,short,0,0,0,sales,low
0.55,0.61,middle,209,middle,0,0,0,technical,low
0.5,0.58,many,96,middle,0,0,0,sales,low
0.74,0.62,many,236,long,0,0,0,sales,low
0.87,0.48,many,170,middle,0,0,0,sales,low
0.72,1,many,151,short,0,0,0,RandD,low
0.22,0.89,many,278,long,1,0,0,support,medium
0.59,0.79,middle,270,middle,0,0,0,technical,high
0.94,0.95,many,170,middle,0,0,0,support,medium
0.77,0.64,middle,190,long,1,0,0,IT,medium
0.8,0.8,many,263,long,0,0,0,support,medium
0.51,0.41,many,106,long,0,0,0,sales,medium
0.95,0.78,many,245,middle,0,0,0,sales,low
0.51,0.92,middle,243,middle,0,0,0,marketing,low
0.8,0.55,many,178,short,1,0,0,support,low
0.33,0.41,little,198,long,0,0,0,technical,medium
0.78,0.54,middle,161,middle,0,0,0,support,medium
0.76,0.65,middle,254,short,0,0,0,sales,low
0.96,0.48,middle,202,long,0,0,0,technical,low
0.73,0.5,many,224,long,1,0,0,support,low
0.98,0.77,middle,191,short,0,0,0,sales,medium
0.82,0.85,middle,214,short,0,0,0,support,high
0.84,0.84,many,266,middle,0,0,0,support,low
0.82,0.93,middle,247,middle,0,0,0,technical,medium
0.52,0.62,many,239,short,0,0,0,sales,medium
0.55,0.84,many,200,long,0,0,0,IT,low
0.54,0.81,many,257,short,0,0,0,support,low
0.51,0.86,many,260,middle,1,0,0,marketing,low
0.54,0.69,many,168,short,0,0,0,management,low
0.5,0.81,middle,148,short,0,0,0,sales,low
0.77,0.82,middle,153,middle,1,0,0,technical,medium
0.77,0.71,many,223,middle,0,0,0,sales,high
0.82,0.59,middle,155,middle,0,0,0,accounting,medium
0.13,0.95,many,149,short,0,0,0,technical,low
0.83,0.72,many,161,middle,0,0,0,hr,low
0.81,0.85,many,202,middle,1,0,0,product_mng,medium
0.57,0.99,middle,100,long,1,0,0,technical,low
0.49,0.91,many,134,long,0,0,0,accounting,low
0.71,0.65,many,239,middle,0,0,0,technical,low
0.52,0.85,many,257,short,0,0,0,support,medium
0.58,0.45,middle,131,short,0,0,0,technical,low
0.86,0.77,middle,271,middle,0,0,0,management,low
0.86,0.79,middle,106,long,1,0,0,sales,medium
0.9,0.69,many,174,short,0,0,0,product_mng,low
0.19,0.72,many,102,middle,0,0,0,sales,medium
0.72,0.5,middle,205,middle,1,0,0,sales,low
0.5,0.75,many,179,middle,0,0,0,accounting,low
0.37,0.72,middle,183,short,0,0,0,sales,low
0.61,0.42,middle,145,long,0,0,1,sales,medium
0.24,0.7,many,172,long,0,0,0,sales,high
0.51,0.58,many,173,middle,0,0,0,support,low
0.69,0.89,little,202,short,0,0,0,IT,medium
0.52,0.96,many,251,short,1,0,0,sales,low
0.23,0.63,many,151,long,1,0,0,technical,low
0.85,0.78,many,106,short,0,0,0,technical,low
0.99,0.7,little,182,long,0,0,0,accounting,medium
0.7,0.55,many,233,short,0,0,0,support,medium
0.54,0.97,many,258,middle,0,0,0,support,low
