satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.41,0.51,little,159,middle,0,1,0,IT,medium
0.44,0.55,little,128,middle,0,1,1,IT,medium
0.82,0.94,many,232,long,1,1,0,IT,medium
0.44,0.57,little,141,middle,0,1,0,product_mng,medium
0.1,0.81,many,270,long,0,1,0,RandD,medium
0.39,0.54,little,149,middle,0,1,0,RandD,low
0.43,0.55,little,159,middle,0,1,0,RandD,low
0.38,0.49,little,128,middle,0,1,0,technical,low
0.76,0.98,many,242,long,0,1,0,management,low
0.1,0.87,many,299,long,0,1,0,sales,low
0.43,0.46,little,126,middle,0,1,0,sales,medium
0.09,0.77,many,282,long,0,1,0,sales,medium
0.73,0.99,many,206,long,0,1,0,sales,medium
0.38,0.49,little,140,middle,0,1,0,sales,medium
0.43,0.51,little,131,middle,0,1,0,sales,medium
0.11,0.97,many,254,long,0,1,0,accounting,high
0.42,0.5,little,143,middle,0,1,0,hr,low
0.63,0.93,many,163,middle,0,1,0,hr,medium
0.11,0.96,many,310,long,0,1,0,technical,low
0.1,0.86,many,253,long,0,1,0,technical,low
0.45,0.51,little,137,middle,0,1,0,support,low
0.11,0.94,many,266,long,0,1,0,support,low
0.38,0.46,little,160,middle,0,1,0,support,low
0.11,0.89,many,272,long,0,1,0,product_mng,medium
0.89,0.96,many,219,long,0,1,0,product_mng,medium
0.09,0.91,many,243,long,0,1,0,product_mng,high
0.36,0.51,little,144,middle,0,1,0,sales,low
0.45,0.51,little,149,middle,0,1,0,accounting,low
0.37,0.55,little,140,middle,0,1,0,technical,low
0.09,0.85,many,307,long,0,1,0,management,low
0.9,1,many,229,long,0,1,0,sales,low
0.4,0.47,little,144,middle,1,1,0,sales,low
0.09,0.86,many,245,long,0,1,0,sales,low
0.83,0.93,many,269,long,0,1,0,sales,low
0.11,0.87,many,273,long,0,1,0,sales,low
0.37,0.5,little,142,middle,0,1,0,sales,low
0.09,0.93,many,273,long,0,1,0,sales,low
0.43,0.47,little,248,short,0,1,0,sales,medium
0.39,0.56,little,147,middle,0,1,0,sales,medium
0.85,0.9,little,168,short,0,1,0,sales,medium
0.73,1,many,268,long,0,1,0,sales,medium
0.43,0.53,little,136,middle,0,1,0,sales,medium
0.09,0.96,many,264,long,0,1,0,accounting,medium
0.44,0.46,little,138,middle,0,1,0,technical,low
0.38,0.5,little,145,middle,0,1,0,technical,low
0.11,0.79,many,264,long,0,1,0,technical,low
0.1,0.87,many,254,long,0,1,0,support,low
0.72,0.95,many,271,long,0,1,0,support,low
0.45,0.5,little,150,middle,0,1,0,support,low
0.11,0.8,many,305,long,0,1,0,technical,medium
0.43,0.52,little,136,middle,0,1,0,IT,medium
0.1,0.93,many,258,long,0,1,0,RandD,medium
0.82,0.92,many,252,long,0,1,0,marketing,medium
0.09,0.9,many,295,long,0,1,0,accounting,low
0.61,0.58,little,264,long,0,1,0,technical,low
0.36,0.49,little,147,middle,0,1,0,marketing,low
0.84,1,many,242,long,0,1,0,sales,low
0.42,0.47,little,135,middle,0,1,0,sales,low
0.46,0.53,little,147,middle,0,1,0,sales,low
0.36,0.51,little,130,middle,0,1,0,sales,low
0.85,0.87,many,246,long,1,1,0,sales,medium
0.11,0.92,many,269,long,0,1,0,accounting,medium
0.1,0.9,many,269,long,0,1,0,accounting,medium
0.1,0.81,many,244,long,0,1,0,hr,medium
0.37,0.5,little,154,middle,0,1,0,hr,medium
0.44,0.56,little,133,middle,0,1,0,technical,medium
0.79,0.93,many,268,long,0,1,0,technical,medium
0.09,0.93,many,279,long,0,1,0,technical,low
0.7,0.84,many,161,long,0,1,0,technical,low
0.76,0.87,many,262,long,0,1,0,support,low
0.09,0.89,many,282,long,0,1,0,support,low
0.37,0.54,little,157,middle,0,1,0,support,low
0.11,0.95,many,279,long,0,1,0,technical,low
0.44,0.52,little,141,middle,0,1,0,management,low
0.11,0.89,many,268,long,0,1,0,IT,medium
0.87,0.88,many,240,long,0,1,0,IT,medium
0.1,0.94,many,264,long,0,1,0,IT,medium
0.4,0.49,little,143,middle,0,1,0,product_mng,medium
0.85,0.87,many,273,long,0,1,0,RandD,medium
0.43,0.49,little,131,middle,0,1,0,RandD,high
0.83,0.85,many,237,long,0,1,0,marketing,medium
0.14,0.75,many,277,long,1,1,0,sales,medium
0.44,0.52,little,149,middle,0,1,0,marketing,low
0.37,0.45,little,149,middle,0,1,0,sales,low
0.37,0.49,little,148,middle,0,1,0,sales,low
0.42,0.52,little,134,middle,0,1,0,sales,low
0.09,0.95,many,271,long,0,1,0,sales,low
0.1,0.97,many,280,long,0,1,0,sales,low
0.4,0.47,little,128,middle,0,1,0,sales,medium
0.36,0.54,little,153,middle,0,1,0,accounting,medium
0.4,0.47,little,136,middle,0,1,0,hr,medium
0.81,0.85,many,251,long,0,1,0,hr,medium
0.4,0.47,little,144,middle,0,1,0,hr,medium
0.09,0.93,many,296,long,0,1,0,technical,medium
0.73,0.93,many,162,long,0,1,0,technical,low
0.4,0.56,little,148,middle,0,1,0,technical,medium
0.91,0.99,many,254,long,0,1,0,technical,medium
0.9,0.7,many,206,long,0,1,0,technical,low
0.46,0.55,little,145,middle,0,1,0,technical,low
0.76,0.83,many,293,long,0,1,0,support,low
0.37,0.53,little,143,middle,0,1,0,support,low
0.1,0.98,many,265,long,0,1,0,technical,low
0.41,0.55,little,161,middle,0,1,0,IT,low
0.38,0.52,little,161,middle,0,1,0,IT,medium
0.37,0.47,little,159,middle,1,1,0,product_mng,medium
0.42,0.49,little,153,middle,0,1,0,product_mng,medium
0.43,0.48,little,136,middle,0,1,0,RandD,high
0.4,0.49,little,160,middle,0,1,0,marketing,low
0.51,0.6,many,243,long,0,1,0,technical,medium
0.42,0.56,little,137,middle,0,1,0,marketing,low
0.38,0.53,little,140,middle,0,1,0,sales,low
0.43,0.54,little,156,middle,0,1,0,sales,low
0.82,0.67,little,202,middle,0,0,0,sales,low
0.73,0.62,middle,218,middle,0,0,0,accounting,medium
0.48,0.84,many,252,middle,0,0,0,technical,medium
0.92,0.93,many,208,middle,0,0,0,technical,medium
0.85,0.59,middle,235,middle,0,0,0,support,low
0.67,0.57,little,160,long,0,0,0,support,low
0.54,0.94,many,267,long,0,0,0,support,low
0.75,0.56,many,175,long,0,0,0,support,low
0.82,0.79,many,224,short,0,0,0,support,low
0.19,0.53,many,191,long,0,0,0,support,low
0.51,0.8,middle,218,short,1,0,0,support,low
0.52,0.88,middle,179,short,1,0,0,support,low
0.74,0.58,middle,241,middle,0,0,0,support,low
0.33,0.88,many,260,middle,0,0,0,technical,low
0.84,0.65,little,140,middle,0,0,0,IT,low
0.48,0.85,middle,279,long,0,0,0,IT,low
0.54,0.7,many,239,long,0,0,0,RandD,medium
0.7,0.53,many,178,short,0,0,0,marketing,medium
0.82,0.65,many,148,middle,0,0,0,sales,high
0.15,0.97,middle,198,long,0,0,0,management,medium
0.62,0.74,many,213,long,0,0,0,marketing,low
0.53,0.81,middle,226,middle,1,0,0,sales,low
0.92,0.65,many,238,short,0,0,0,sales,low
0.69,0.57,many,245,short,1,0,0,sales,low
0.84,0.64,many,267,long,0,0,0,sales,low
0.25,0.65,many,220,middle,0,0,0,sales,low
0.84,0.58,many,208,middle,0,0,0,accounting,medium
0.73,0.44,little,194,long,0,0,0,hr,medium
0.54,0.67,many,282,long,0,0,0,technical,medium
0.61,0.95,many,233,middle,0,0,0,technical,medium
1,0.74,middle,220,long,0,0,0,technical,low
0.86,0.79,middle,242,short,0,0,0,support,low
0.42,0.96,middle,270,long,0,0,0,support,low
0.5,0.95,many,207,middle,0,0,0,technical,low
0.72,0.5,middle,257,long,0,0,0,IT,low
0.57,0.48,little,194,short,0,0,0,IT,low
0.52,0.83,many,210,short,0,0,0,product_mng,medium
0.62,0.59,middle,128,middle,0,0,0,RandD,medium
0.64,0.77,middle,213,middle,1,0,0,RandD,medium
0.33,0.58,little,183,short,0,0,0,management,medium
0.68,0.46,many,143,middle,0,0,0,sales,low
0.69,0.74,middle,215,short,0,0,0,sales,low
0.79,0.99,middle,194,long,0,0,0,sales,low
0.67,0.54,little,141,short,0,0,0,sales,low
1,0.49,middle,185,short,0,0,0,sales,low
0.92,0.84,many,208,short,0,0,0,hr,medium
0.8,0.94,many,136,short,0,0,0,hr,medium
0.57,0.81,middle,142,short,0,0,0,hr,medium
0.82,0.73,many,195,long,1,0,0,technical,medium
0.79,0.84,middle,176,middle,0,0,0,support,low
0.92,0.91,many,222,short,0,0,0,support,low
0.98,0.58,many,136,middle,0,0,0,technical,low
0.7,0.87,middle,260,short,0,0,0,management,low
0.65,0.93,many,270,short,0,0,0,sales,medium
0.78,0.81,many,232,middle,0,0,0,sales,medium
0.71,0.57,little,183,long,0,0,0,sales,low
0.93,0.8,many,248,middle,0,0,0,sales,low
0.61,0.84,many,104,long,0,0,0,sales,low
0.72,0.93,many,148,short,0,0,0,sales,low
0.61,0.97,middle,137,middle,0,0,0,accounting,low
0.53,0.75,many,192,long,0,0,0,hr,medium
0.62,0.98,many,137,middle,0,0,0,technical,medium
0.22,0.52,many,175,long,0,0,0,technical,medium
0.91,0.82,middle,183,middle,0,0,0,technical,medium
0.99,0.75,middle,215,middle,0,0,0,technical,low
0.91,0.97,middle,167,short,0,0,0,support,low
0.63,0.93,many,201,middle,0,0,0,IT,low
0.67,0.54,little,136,short,0,0,0,RandD,medium
0.71,0.5,many,253,middle,0,0,0,RandD,medium
0.29,0.56,many,231,long,0,0,0,RandD,medium
0.47,0.9,middle,101,short,1,0,0,marketing,medium
0.4,0.69,little,174,middle,0,0,0,sales,medium
0.75,0.77,many,136,middle,0,0,0,management,medium
0.6,0.64,little,137,long,0,0,0,sales,medium
0.51,0.53,middle,201,short,0,0,0,sales,low
0.8,0.98,little,232,long,1,0,0,sales,low
0.65,0.5,many,270,short,0,0,0,sales,low
0.98,0.77,middle,134,short,1,0,0,sales,low
0.99,0.79,many,192,middle,0,0,0,hr,low
0.58,0.55,many,206,middle,0,0,0,technical,medium
0.66,0.95,middle,191,middle,0,0,0,technical,medium
0.97,0.77,middle,182,short,1,0,0,support,low
0.59,0.65,middle,226,middle,0,0,0,support,medium
0.64,0.53,many,163,middle,0,0,0,support,medium
0.14,0.51,many,173,long,0,0,0,support,medium
0.48,0.55,middle,228,short,0,0,0,support,low
0.78,1,middle,139,middle,0,0,0,support,low
0.96,0.62,many,128,long,0,0,0,support,low
0.94,0.9,many,191,long,0,0,0,support,low
0.95,0.66,many,183,middle,0,0,0,technical,low
0.81,0.85,middle,263,middle,1,0,0,IT,low
0.89,0.83,middle,164,middle,0,0,0,IT,low
0.19,0.63,many,142,long,0,0,0,RandD,low
0.95,0.64,many,234,middle,0,0,0,RandD,medium
0.92,0.77,many,185,middle,0,0,0,RandD,medium
0.64,0.54,middle,166,short,0,0,0,support,medium
0.72,0.88,little,247,middle,0,0,0,technical,medium
0.78,0.98,many,158,short,0,0,0,marketing,medium
0.71,0.74,middle,163,middle,1,0,0,marketing,medium
0.38,0.69,middle,99,middle,1,0,0,sales,high
0.72,0.51,middle,160,middle,0,0,0,sales,medium
0.61,0.55,many,266,short,0,0,0,sales,medium
0.67,0.64,many,190,short,0,0,0,sales,medium
0.15,0.53,many,205,long,1,0,0,sales,low
0.6,0.6,middle,258,middle,0,0,0,sales,low
0.74,0.78,many,216,short,0,0,0,sales,low
0.87,0.65,many,246,short,1,0,0,sales,low
0.33,0.4,many,212,short,1,0,0,accounting,low
0.94,0.93,many,220,middle,0,0,0,accounting,low
0.48,0.82,middle,183,short,0,0,0,hr,low
0.7,0.74,many,263,middle,1,0,0,hr,low
0.54,0.93,many,161,long,1,0,0,hr,low
0.97,0.4,many,258,long,1,0,0,technical,medium
0.69,0.63,many,217,middle,0,0,0,technical,medium
0.83,0.52,many,273,middle,0,0,0,technical,medium
0.58,0.5,little,132,middle,0,0,0,support,medium
0.61,0.62,many,140,middle,1,0,0,support,medium
0.92,0.97,many,238,long,1,0,0,support,medium
0.48,0.49,many,242,short,1,0,0,support,medium
0.97,0.66,many,164,long,0,0,0,support,low
0.61,0.68,many,225,long,0,0,0,technical,low
0.81,0.92,many,259,middle,0,0,0,IT,low
0.47,0.86,many,169,long,0,0,0,IT,low
0.93,0.53,middle,200,middle,1,0,0,product_mng,low
0.75,0.59,many,199,short,0,0,0,RandD,low
0.92,0.69,middle,192,middle,0,0,0,accounting,medium
0.72,0.58,many,147,middle,1,0,0,sales,medium
0.41,0.4,little,194,short,0,0,0,sales,low
0.51,0.49,many,234,short,0,0,0,sales,medium
0.72,0.79,middle,149,middle,0,0,0,sales,medium
0.65,0.52,many,149,middle,0,0,0,sales,low
0.61,0.48,middle,250,short,0,0,0,sales,low
0.63,0.8,middle,205,short,0,0,0,sales,low
0.85,0.75,many,139,middle,0,0,0,sales,low
0.62,0.72,many,180,middle,0,0,0,accounting,low
0.5,0.55,many,148,middle,1,0,0,hr,low
0.32,0.42,little,99,long,0,0,0,technical,low
0.48,0.84,many,228,middle,0,0,0,technical,medium
0.94,0.89,many,239,middle,0,0,0,technical,medium
0.76,0.84,many,236,long,0,0,0,support,medium
0.58,0.69,middle,146,long,0,0,0,support,low
0.45,0.52,little,105,middle,0,0,0,technical,low
0.64,0.69,middle,207,short,1,0,0,IT,low
0.9,0.89,many,249,middle,1,0,0,IT,low
0.17,0.76,many,171,long,0,0,0,product_mng,low
0.93,0.97,middle,256,short,1,0,0,product_mng,low
0.76,0.5,middle,258,middle,0,0,0,IT,low
0.7,0.63,middle,155,long,1,0,0,RandD,low
0.73,0.85,many,245,middle,0,0,0,RandD,low
0.84,0.87,middle,271,middle,0,0,0,marketing,low
0.81,0.76,many,177,middle,0,0,0,support,medium
0.99,0.97,many,208,middle,0,0,0,management,medium
0.61,0.63,many,230,middle,0,0,0,sales,medium
0.62,0.87,many,149,middle,0,0,0,sales,medium
0.18,0.67,many,285,long,0,0,0,accounting,low
0.51,0.51,many,204,short,0,0,0,technical,low
0.56,0.94,middle,226,short,0,0,0,technical,low
0.87,0.75,middle,132,middle,0,0,0,technical,medium
0.68,0.7,many,185,long,0,0,0,technical,medium
0.78,0.84,middle,269,short,0,0,0,technical,medium
0.96,0.81,middle,212,middle,0,0,0,support,medium
0.48,0.67,many,273,middle,0,0,0,support,medium
0.21,0.9,many,271,long,0,0,0,support,high
0.67,0.65,many,156,short,0,0,0,support,medium
0.58,0.83,many,163,middle,1,0,0,product_mng,low
0.52,0.84,little,226,middle,0,0,0,RandD,low
0.82,0.59,many,201,middle,0,0,0,RandD,low
0.21,0.61,middle,173,short,0,0,0,RandD,low
0.57,0.9,middle,256,long,0,0,0,RandD,low
0.99,0.72,middle,119,short,1,0,0,marketing,low
0.9,1,many,207,middle,0,0,0,sales,medium
0.48,0.89,many,179,middle,0,0,0,management,medium
0.99,0.97,middle,257,short,0,0,0,marketing,medium
0.5,0.65,many,242,middle,0,0,0,sales,high
0.78,0.5,many,212,short,0,0,0,sales,medium
0.98,0.53,middle,234,middle,0,0,0,sales,medium
0.14,1,many,174,long,0,0,0,sales,medium
0.7,0.9,middle,225,short,0,0,0,sales,low
0.88,0.6,many,224,short,0,0,0,sales,low
0.72,0.62,middle,270,long,0,0,0,sales,low
0.88,0.51,many,139,middle,0,0,0,sales,low
0.6,0.85,middle,172,short,0,0,0,sales,low
0.85,0.55,many,260,short,1,0,0,sales,low
0.91,0.61,many,243,short,1,0,0,accounting,low
0.93,0.88,many,177,middle,0,0,0,technical,low
0.44,0.42,many,159,long,0,0,0,technical,medium
0.64,0.93,many,233,short,1,0,0,technical,medium
0.68,0.51,middle,259,middle,0,0,0,support,medium
0.78,0.89,middle,253,middle,0,0,0,support,high
0.76,0.56,middle,255,middle,0,0,0,support,medium
0.4,0.72,middle,139,short,0,0,0,support,medium
0.86,0.98,many,233,middle,0,0,0,technical,low
0.71,0.48,many,114,middle,0,0,0,management,low
0.7,0.82,middle,178,middle,0,0,0,IT,low
0.86,0.62,middle,256,middle,1,0,0,RandD,low
0.68,0.51,many,176,long,1,0,0,sales,low
0.68,0.7,many,168,short,0,0,0,accounting,medium
0.87,0.9,many,214,middle,0,0,0,technical,medium
0.79,0.61,many,96,long,0,0,0,marketing,medium
0.17,0.9,many,217,long,1,0,0,marketing,medium
0.6,0.62,many,135,short,1,0,0,sales,medium
0.69,0.87,middle,202,short,0,0,0,sales,medium
0.68,0.85,little,180,long,0,0,0,sales,medium
0.61,0.87,many,174,long,0,0,0,sales,medium
0.59,0.71,little,176,short,1,0,0,sales,medium
0.68,0.51,many,157,middle,0,0,0,sales,low
0.86,0.65,middle,161,middle,0,0,0,sales,low
0.64,0.59,middle,174,middle,1,0,0,accounting,low
0.43,0.68,middle,197,short,0,0,0,technical,low
0.9,0.47,little,107,long,1,0,0,technical,low
0.83,0.7,many,154,middle,0,0,0,technical,medium
0.56,0.75,many,143,long,0,0,0,support,medium
0.46,0.64,little,121,middle,0,0,0,support,medium
0.68,0.6,little,192,long,0,0,0,support,low
0.15,0.56,many,140,long,0,0,0,support,medium
0.56,0.68,many,203,short,0,0,0,IT,low
0.94,0.94,middle,255,middle,0,0,0,IT,low
0.82,0.63,many,177,middle,0,0,0,IT,low
0.65,0.42,many,220,short,0,0,0,product_mng,low
0.32,0.73,many,194,long,0,0,0,product_mng,low
0.34,0.87,many,175,long,0,0,0,RandD,low
0.94,0.9,little,263,middle,0,0,0,RandD,low
0.2,0.74,many,148,long,0,0,0,marketing,low
0.82,0.55,middle,217,long,1,0,0,technical,medium
0.54,0.96,middle,201,middle,0,0,0,management,medium
0.59,0.83,middle,156,short,0,0,0,sales,medium
0.69,0.65,many,232,short,1,0,0,sales,low
0.8,0.99,middle,248,middle,1,0,0,sales,medium
0.55,0.9,many,199,middle,0,0,0,accounting,low
0.51,0.81,middle,143,short,0,0,0,hr,low
0.35,0.52,many,244,middle,0,0,0,hr,low
0.54,0.71,many,173,short,0,0,0,hr,low
0.72,0.84,many,186,middle,0,0,0,hr,low
0.61,0.93,little,247,middle,0,0,0,technical,low
0.17,0.93,middle,218,long,0,0,0,technical,low
0.62,0.72,middle,188,middle,0,0,0,technical,low
0.96,0.92,many,148,middle,0,0,0,technical,medium
0.96,0.42,many,101,long,0,0,0,technical,medium
0.13,0.89,many,249,long,1,0,0,support,medium
0.57,0.72,middle,202,middle,1,0,0,support,medium
0.49,1,middle,176,middle,0,0,0,support,medium
0.8,0.85,many,242,middle,0,0,0,support,high
0.59,0.62,middle,178,long,0,0,0,technical,medium
0.91,0.57,middle,164,middle,0,0,0,technical,medium
0.99,1,many,223,short,1,0,0,product_mng,low
0.52,0.51,middle,213,long,0,0,0,support,low
0.84,0.92,many,274,middle,0,0,0,management,medium
0.49,0.96,middle,140,middle,0,0,0,marketing,medium
0.42,0.94,many,227,long,0,0,0,sales,medium
0.13,0.69,many,127,long,0,0,0,sales,high
0.73,0.66,middle,135,short,0,0,0,sales,medium
0.53,0.92,middle,207,long,1,0,0,sales,low
0.65,0.72,middle,134,middle,0,0,0,sales,low
0.74,0.5,many,131,middle,0,0,0,accounting,low
0.35,0.8,middle,137,long,0,0,0,hr,low
0.55,0.77,middle,237,short,0,0,0,hr,low
0.85,0.64,many,162,middle,0,0,0,support,medium
0.74,0.59,many,155,middle,0,0,0,support,medium
0.65,0.84,middle,154,middle,0,0,0,support,high
0.2,0.77,many,213,long,0,0,0,support,low
0.92,0.94,many,248,middle,0,0,0,technical,medium
0.57,0.6,middle,202,middle,0,0,0,technical,medium
0.75,0.78,little,251,long,0,0,0,technical,medium
0.79,0.48,many,184,long,1,0,0,IT,low
0.72,0.58,many,149,middle,0,0,0,product_mng,low
0.6,0.99,middle,187,short,0,0,0,RandD,low
0.3,0.7,many,280,long,1,0,0,accounting,low
0.69,0.53,middle,142,middle,0,0,0,support,low
0.65,0.77,many,241,short,0,0,0,sales,medium
0.38,0.43,little,160,long,0,0,0,sales,medium
0.83,0.57,many,232,middle,0,0,0,sales,medium
0.82,0.84,middle,139,short,1,0,0,sales,low
0.29,0.48,little,116,long,1,0,0,hr,low
0.91,0.7,many,196,short,0,0,0,technical,low
0.54,0.64,little,219,middle,0,0,0,technical,low
0.54,0.98,middle,197,middle,0,0,0,technical,low
0.68,0.51,many,224,short,0,0,0,technical,low
0.65,0.98,middle,283,short,1,0,0,technical,low
0.83,0.93,many,261,short,0,0,0,support,medium
0.15,0.86,middle,204,long,0,0,0,support,medium
0.75,0.7,many,269,middle,0,0,0,support,medium
0.78,0.51,many,278,middle,0,0,0,management,medium
0.58,0.8,many,187,middle,1,0,0,product_mng,low
0.74,0.63,middle,230,short,0,0,0,product_mng,low
0.22,0.8,many,287,long,0,0,0,RandD,low
0.95,0.61,middle,267,short,0,0,0,RandD,low
0.24,0.55,many,208,long,0,0,0,RandD,low
0.51,0.53,middle,156,middle,0,0,0,management,low
0.98,0.5,many,207,middle,0,0,0,marketing,low
0.54,0.58,many,206,middle,0,0,0,sales,medium
0.86,0.58,many,211,long,0,0,0,sales,medium
0.83,0.77,middle,228,middle,0,0,0,sales,medium
0.75,0.66,many,177,short,0,0,0,sales,low
0.84,0.85,middle,153,long,0,0,0,accounting,low
0.62,0.89,middle,153,middle,1,0,0,hr,low
0.73,0.93,many,167,middle,0,0,0,hr,low
0.86,0.94,middle,151,short,0,0,0,technical,low
0.91,0.76,middle,116,long,0,0,0,technical,low
0.98,0.78,many,155,middle,1,0,0,technical,low
0.65,0.89,middle,151,short,0,0,0,technical,low
0.83,0.82,many,179,middle,0,0,0,technical,low
0.82,0.63,many,232,long,0,0,0,technical,low
0.52,0.64,many,258,short,0,0,0,support,medium
0.8,0.69,middle,164,middle,0,0,0,support,medium
0.49,0.95,many,181,middle,0,0,0,support,medium
0.6,0.94,many,160,short,0,0,0,support,medium
0.71,0.77,middle,145,middle,0,0,0,technical,high
0.16,0.87,middle,99,long,1,0,0,IT,medium
0.57,0.61,middle,243,middle,0,0,0,IT,medium
0.72,0.8,many,244,middle,0,0,0,IT,medium
0.91,0.55,many,179,long,0,0,0,IT,low
0.82,0.82,many,285,short,1,0,0,IT,low
0.64,0.42,many,283,long,0,0,0,marketing,low
0.48,0.54,little,144,middle,0,0,0,accounting,low
0.72,0.53,many,240,short,0,0,0,sales,medium
0.95,0.66,many,168,short,0,0,0,sales,medium
0.93,0.7,middle,159,short,0,0,0,sales,medium
0.98,0.57,middle,198,middle,0,0,0,sales,medium
0.49,0.69,little,188,long,0,0,0,sales,medium
0.21,0.81,many,144,long,0,0,0,sales,medium
0.81,0.66,middle,181,short,1,0,0,sales,medium
0.97,0.81,middle,249,short,0,0,0,sales,low
0.38,0.81,many,128,middle,1,0,0,accounting,low
0.46,0.49,middle,213,middle,0,0,0,accounting,low
0.49,0.58,middle,136,long,1,0,0,technical,low
0.61,0.71,many,243,middle,1,0,0,technical,low
0.74,0.63,middle,231,middle,0,0,0,technical,low
0.71,0.66,middle,238,short,0,0,0,technical,low
0.6,0.56,little,203,long,0,0,0,technical,low
0.73,0.88,many,148,short,0,0,0,support,low
0.45,0.39,little,167,middle,0,0,0,support,medium
0.74,0.96,many,154,long,0,0,0,support,medium
0.25,0.83,middle,257,long,1,0,0,technical,medium
0.98,0.84,middle,286,long,0,0,0,technical,medium
0.21,0.52,many,130,short,0,0,0,IT,low
0.75,0.96,middle,138,short,0,0,0,IT,medium
0.48,0.37,middle,181,short,0,0,0,IT,low
0.67,0.93,middle,206,middle,0,0,0,RandD,low
0.58,0.66,middle,250,long,0,0,0,sales,low
0.5,0.73,middle,148,middle,0,0,0,accounting,low
0.73,0.87,middle,142,middle,0,0,0,management,low
